userId,gender,age,counts_pictures,counts_profileVisits,counts_views,Interest_Long-term Partner,Interest_Short-term Partner,New friends,connectedToFacebook,isVIP,isVerified,city,mobile,online,Common login time
5522442f1c0ba0554d8b4ea3,F,24,2,1244,48,True,False,False,False,False,True,Zürich,False,True,17:00
5505e50a150ba09b678b4b97,M,24,3,1694,37,False,True,False,False,False,False,Brühl,True,True,3:00
552e88a4c56da1c04d8b4712,M,21,5,2525,182,False,True,False,False,False,True,Vevey,True,True,8:00
5512ed66c56da177398b4bb1,F,20,12,2600,39,False,False,False,False,False,True,Weesen,True,False,1:00
552ea298e96da1a66f8b461a,F,24,8,1816,88,True,True,True,False,False,True,Dietikon,False,False,18:00
5509b08d150ba0c51c8b4a95,F,20,4,1452,42,True,True,False,False,False,True,Saint-Ursanne,True,False,17:00
54ff6ce91b0ba0ff3f8b4668,F,25,3,1395,23,False,True,False,False,False,False,Alfter,True,True,16:00
55166cc6c96da13c988b45fe,M,19,7,1309,48,True,False,False,False,False,True,Meyrin,True,True,19:00
54ff81fd096ea1f2958b45a4,M,21,3,5911,267,True,True,True,False,False,False,Frankfurt am Main,False,True,20:00
5510bca60a6ea134568b47a5,F,19,3,451,4,False,True,True,False,False,False,Annecy,False,False,5:00
5502c46bcd6da10d848b4597,F,26,5,500,32,False,False,False,False,False,False,Roppe,False,True,5:00
55009a93160ba0b0398b46fc,F,22,1,934,19,True,True,False,False,False,False,Heidelberg,True,False,15:00
550050d5190ba0821d8b48c4,F,23,3,880,89,True,False,False,False,False,False,Zürich,True,False,23:00
550068710a6ea10a548b4aa0,F,23,7,1747,34,False,True,False,False,False,True,Hausen,True,False,19:00
551843f90a6ea14e868b4580,M,23,4,1398,42,True,False,False,False,False,False,,True,True,1:00
550070470a6ea168578b4729,F,19,4,158,9,True,True,True,False,False,False,Bern,False,False,6:00
551e4235066ea13e918b4a97,F,22,4,1841,89,False,True,False,False,False,True,Neu-Ulm,True,True,7:00
55009cb6c46da161568b4761,M,21,4,1269,114,True,True,True,False,False,False,Vétraz-Monthoux,True,True,15:00
552031621c0ba0623d8b45f6,M,23,8,753,23,False,False,False,False,False,True,Metz,False,True,3:00
,M,20,0,4070,209,True,False,True,False,False,False,Zürich,False,False,23:00
5500a34acb6da1dd5d8b4694,M,23,5,1727,87,True,False,False,False,False,True,Albstadt,True,True,13:00
5500b6f8cb6da1f2828b4e22,M,21,3,1041,48,True,True,False,False,False,False,Bulle,False,False,14:00
55284e52150ba027688b456c,M,24,6,2071,75,True,True,True,False,False,False,Bonn,True,True,22:00
5500cef8c86da1a98a8b4be1,F,25,1,832,44,True,True,False,False,False,True,Epinal,True,False,3:00
5530f7c6076ea123148b45ab,F,21,4,1223,23,True,True,True,False,False,True,Solothurn,True,False,16:00
552002bbe86da138548b4b83,F,22,9,502,68,True,True,False,False,False,False,Saint-André-de-la-Roche,True,True,3:00
5516bc5dc46da17a4c8b4929,M,24,4,1962,49,True,True,True,False,False,False,Bergisch Gladbach,False,True,11:00
55015270160ba06c638b4d24,F,23,3,1159,46,True,True,True,False,False,False,Landau in der Pfalz,True,True,4:00
5529b3ad150ba0c7368b4ad5,F,24,4,1513,7,True,False,False,False,False,True,Zürich,True,True,23:00
551f26750b6ea1fa938b4b3b,M,22,3,717,13,True,True,False,False,False,False,Ulm,True,True,12:00
550dd5f1c46da1a6128b45c9,M,23,8,433,0,True,True,True,False,False,False,Stuttgart,True,True,3:00
5501c48fc46da185348b4be7,F,24,2,2525,118,True,True,True,False,False,False,Stuttgart,False,True,21:00
5501d588066ea1a26a8b47c2,F,21,4,1603,131,True,False,False,False,False,False,Fully,True,False,5:00
55033991180ba061078b48b7,F,25,19,2366,66,False,False,False,False,False,True,Meierskappel,True,True,10:00
5501f4d5160ba0ca698b48b1,F,23,2,5979,358,True,True,True,False,False,True,Altdorf,True,False,10:00
5521b8a3190ba0bd468b4af4,F,22,3,109,2,True,False,False,False,False,True,,True,True,9:00
55074a47c86da1863a8b46be,M,19,3,810,34,True,False,False,False,False,False,Biel,True,True,5:00
5501e374190ba0223c8b4e19,M,22,4,1273,119,True,False,False,False,False,False,Port-sur-Saône,True,True,4:00
5501e5ce076ea100278b47b3,M,26,3,1297,77,True,False,False,False,False,False,Hanau,True,True,13:00
5501f664190ba0126f8b46d9,M,19,3,1166,31,True,True,False,False,False,False,Lyon,True,False,17:00
5501fac31c0ba0854e8b45de,M,23,2,806,23,True,True,True,False,False,False,,False,True,11:00
550201d4c56da1ea4e8b46e1,M,22,6,5054,357,False,False,True,False,False,True,Zurich,False,True,8:00
5521696ec96da1d52e8b4776,M,23,1,32,4,False,True,False,False,False,False,Oberrüti,False,True,23:00
5533724c170ba012148b50b0,F,23,9,4180,139,False,False,False,False,False,True,Ettenheim,False,True,14:00
55021c1bcc6da1b1328b459b,M,21,4,142,3,False,False,False,False,False,False,Baume-les-Dames,True,False,17:00
5523d2681b0ba052198b4683,F,24,3,1184,18,False,False,True,False,True,False,Bibertal,True,True,15:00
553a49aac66da1ec4a8b4875,M,21,4,3380,56,True,False,False,False,False,True,Ahmedabad,True,False,12:00
5502eb50ea6da193088b4c7e,M,22,3,4478,287,False,True,False,False,False,False,Basel,True,False,23:00
5509e20c160ba0bf2f8b4893,M,20,10,840,47,True,True,True,False,False,False,Lunéville,True,False,4:00
550300af076ea1ef9f8b4f7b,F,21,1,647,19,True,False,False,False,False,False,Bern,True,True,13:00
551adb5e0a6ea1664b8b47d8,M,22,3,1767,55,True,True,True,False,False,True,Ginsheim-Gustavsburg,True,True,8:00
55031ae11a0ba0c7178b4bb8,F,21,5,2437,151,False,False,False,False,False,False,,False,False,12:00
55048ee20a6ea1822e8b4810,F,23,4,1566,25,False,True,True,False,False,False,Winterthur,True,False,13:00
550dd13cc96da1847f8b46d1,F,25,8,1149,21,False,True,False,False,False,True,Groß-Zimmern,True,True,20:00
550327bd150ba0365e8b49f9,M,25,1,1059,24,True,True,False,False,True,False,Wehr,True,True,1:00
55032ba9e86da191418b4a04,F,20,3,1677,48,True,True,True,False,False,False,,True,False,1:00
55032b2be86da19a418b489b,M,24,1,1530,158,False,False,True,False,False,False,Ivrea,False,True,5:00
553955a4076ea1e7728b4746,F,20,8,3244,139,False,True,False,False,False,True,Basel,True,False,4:00
551c98191b0ba0fb0f8b460c,F,24,5,2943,314,True,True,True,False,False,False,Erkelenz,True,True,17:00
55034a51c86da18a528b49bb,F,26,1,819,61,False,True,False,False,False,False,Belfort,True,True,2:00
55034e9b140ba0e5138b460c,F,23,3,1022,32,False,True,True,False,False,True,Saarbrücken,True,True,10:00
5503666c1a0ba0a21f8b4aa2,M,22,4,1252,41,False,True,False,False,False,False,,True,True,15:00
55242918c56da1e7338b45fd,F,22,11,2034,125,False,True,True,False,False,False,Yverdon-les-Bains,True,True,12:00
55187ddf0a6ea1ab528b457d,F,22,5,3352,116,True,False,False,False,False,False,Stuttgart,True,True,15:00
55038970553fcbaa39928c92,F,21,1,726,35,False,False,True,False,False,False,Renens (VD),False,False,22:00
5503e2f5ca6da106588b46c3,F,22,3,886,64,False,False,True,False,False,False,Zürich,False,True,20:00
5503f595086ea1f8068b4b31,M,22,3,1871,135,True,False,False,False,False,False,Bern,True,True,12:00
5528ed28c96da1c9528b4585,F,25,3,784,18,True,True,True,False,False,False,Lausanne,False,False,18:00
55042265c76da126338b4768,F,23,4,2052,91,True,True,True,False,False,False,Freiburg im Breisgau,True,False,20:00
5504243f1b0ba0d46b8b490d,M,26,1,1446,41,True,True,True,False,False,False,Freiberg am Neckar,True,True,10:00
55089797c76da18e428b49cf,F,24,1,1477,41,True,True,True,False,False,False,Dietikon,True,False,14:00
552e95bd160ba0f81f8b473d,M,22,4,7574,312,True,False,False,False,False,True,Zürich,False,True,3:00
5522a71ec76da1d1668b4df2,F,25,1,9,0,False,False,False,False,False,False,Malsch,True,True,11:00
550484800a6ea165288b4660,F,23,3,4439,199,True,True,True,False,False,False,Dieburg,True,True,3:00
552f47b91a0ba02b228b4617,M,20,4,2822,65,False,False,True,False,True,True,Wohlen,True,False,9:00
551d1486140ba0b0348b4649,M,20,7,1904,65,True,False,False,False,False,False,Lyss,False,True,6:00
55049239c86da10c388b46b5,F,19,3,1484,38,True,True,False,False,False,False,Colmar,True,True,10:00
5504b28c1c0ba0c32f8b47c4,F,25,5,701,47,False,True,False,False,False,False,Yverdon-les-Bains,True,False,11:00
551f16d91a0ba0c8798b4606,F,19,3,232,6,True,False,False,False,False,False,Biel,False,False,11:00
552e96f60c6ea155478b49cc,F,22,5,644,6,False,True,True,False,True,True,Zürich,True,False,4:00
5504f028170ba0384f8b4624,M,22,6,2243,82,True,True,True,False,False,True,Saarlouis,True,True,6:00
55050d4c0a6ea1c95f8b461f,F,25,4,1502,61,False,True,True,False,False,False,Collonges-sous-Salève,False,False,23:00
550db47ce86da127918b4897,F,20,8,1494,22,True,True,True,False,False,True,Zürich,True,True,16:00
55068f94190ba0e20c8b4a28,F,19,5,2844,88,True,True,False,False,False,True,Aarburg,False,False,12:00
552127a4cb6da199678b4582,M,25,9,1544,121,True,False,False,False,False,True,Usingen,True,True,20:00
5520267c180ba04a2e8b4622,F,21,4,665,16,True,True,True,False,False,True,Baden,False,False,8:00
550561e4180ba0ba778b474d,F,25,11,1113,29,True,True,True,False,False,False,Hemsbach,True,True,6:00
5533abfb180ba0f7108b4d19,F,19,3,563,7,False,False,True,False,True,True,Sins,True,True,14:00
550583960b6ea1117e8b4578,F,26,9,1371,70,False,True,False,False,False,False,Ludwigsburg,True,True,14:00
55057cbe0a6ea1f9888b49d5,F,24,2,439,17,False,True,False,False,False,False,Biel/Bienne,True,True,2:00
551ae5b6076ea1767f8b4ccd,F,25,7,697,38,True,False,False,False,False,False,La Roche-sur-Foron,False,True,23:00
550582d9086ea116078b4801,F,24,4,525,29,False,False,False,False,False,False,Zürich,False,False,18:00
55058995066ea182108b466f,M,22,4,356,21,True,False,False,False,False,False,Lausanne,False,False,14:00
550590d7ea6da1e38d8b4a61,F,19,2,876,43,False,True,False,False,False,False,Langendorf,False,False,21:00
5522ab15c76da1ac778b4725,F,20,11,981,42,False,True,False,False,False,False,Loyettes,True,False,16:00
550b33e1c66da1a64f8b4ed9,M,21,2,840,14,False,False,True,False,False,True,Freiburg im Breisgau,True,True,20:00
551ade12086ea14a2a8b4b1a,F,19,3,1889,108,True,False,False,False,False,False,Longirod,True,True,0:00
5505c0f0c76da1aa618b4a05,M,20,1,2569,140,True,False,False,False,False,False,Berne,True,False,7:00
55081fce160ba0066e8b45a1,M,22,6,2974,255,False,True,True,False,False,False,ซูริก,True,True,13:00
5505ddb7066ea164438b45ba,F,22,5,2090,69,True,True,False,False,False,False,Heitersheim,True,False,20:00
5505dc8cc46da1cd058b4874,F,23,3,979,17,True,True,False,False,False,False,,True,True,15:00
5505e27e1a0ba021368b4881,M,23,4,1661,72,False,True,False,False,False,False,Neustadt an der Weinstraße,False,True,9:00
5505e64c140ba000608b45d4,M,23,4,1471,62,True,True,True,False,False,True,Zürich,False,True,13:00
5505ea561b0ba09d7c8b46b7,F,24,6,615,23,True,True,True,False,False,False,Voiron,True,True,19:00
5505ed14190ba0470e8b4684,F,19,3,789,61,False,True,False,False,False,False,Bienne,True,True,6:00
553658e3cb6da11d8f8b46dc,M,19,6,4618,226,False,True,True,False,False,True,Nancy,True,True,12:00
55156be0076ea13d528b4999,F,20,8,1127,46,True,True,True,False,False,False,Grancy,False,False,6:00
550c2237c96da1a8538b46b8,M,21,4,1625,79,True,False,False,False,False,True,Dornach,False,False,5:00
5505fb7e1b0ba0e81a8b4c0e,F,25,1,1607,51,True,True,True,False,False,False,Schriesheim,True,True,15:00
5505fc52c96da1d45b8b4585,F,25,1,1680,65,True,True,True,False,False,False,Luzern,False,True,1:00
5508b02a1c0ba040208b4d7c,F,19,3,2073,64,True,True,True,False,False,False,Freiburg im Breisgau,True,False,8:00
5506a1801a0ba0a9728b4ba7,F,24,1,676,28,True,False,True,False,False,False,Zürich,True,True,1:00
5506bee81b0ba02f4d8b4c58,M,19,1,969,43,True,False,False,False,False,True,Hauterive (FR),False,False,15:00
550723efc66da118218b498e,M,22,2,700,18,False,True,True,False,False,False,Emmendingen,False,False,2:00
5506c8e60a6ea1cb828b4bd1,F,21,5,1416,118,True,False,False,False,False,False,Zürich,True,False,15:00
5511993cc86da1f9288b4adb,M,20,3,2317,28,True,True,False,False,False,True,Muri bei Bern,False,True,10:00
5506ce1fe86da10d098b4dc6,F,23,4,1130,61,True,True,True,False,False,False,Bern,True,True,2:00
55276e04e86da127178b4ca4,F,25,4,2631,62,True,True,True,False,False,True,Trier,False,True,7:00
5506f495150ba09b6e8b4bd3,M,23,10,1675,70,False,True,True,False,False,False,Köln,False,True,9:00
5507095f160ba018768b464c,M,21,3,1685,75,True,True,False,False,False,False,,True,False,12:00
5509bb72066ea19c9e8b47dd,F,19,4,1167,24,True,False,False,False,False,False,Zürich,False,False,19:00
550710cfcb6da18d618b468f,F,22,8,1242,56,True,True,True,False,False,False,Biel,True,False,18:00
551e6b6ae86da1c73c8b4ba1,M,21,1,756,35,True,True,True,False,False,False,Randogne,True,True,19:00
5529295ce86da1028f8b48ba,M,20,8,2394,131,False,True,False,False,False,True,Landau in der Pfalz,True,True,10:00
550a1b9d1c0ba00e108b4ad5,M,22,5,2617,259,False,False,False,False,False,True,Genève,True,True,4:00
552223c6c46da133098b49fd,F,24,5,2026,51,True,False,False,False,False,False,Frankfurt am Main,False,True,14:00
551048ae0a6ea14a168b4f4a,F,23,4,1372,54,False,True,False,False,False,False,,True,True,23:00
550741820a6ea16a248b47cc,F,20,1,1114,31,False,False,True,False,False,False,Collombey,True,False,0:00
550759ba170ba0c9268b4c19,F,20,4,2200,102,True,True,True,False,False,True,Besançon,True,False,19:00
55080680180ba043048b4bed,M,20,5,1197,60,True,True,False,False,False,False,Voiron,False,False,14:00
5508abc0ea6da1655d8b46e5,M,23,3,1117,87,True,True,False,False,False,False,Cluses,False,False,3:00
550776b9170ba03c318b4db4,F,24,2,1016,83,True,False,False,False,False,False,Lancy,True,False,15:00
55079714e96da189108b4aa3,M,24,4,1043,0,False,False,False,False,False,False,,True,True,2:00
5519c51c1c0ba04f7a8b4c87,M,22,14,3450,206,False,False,False,False,False,True,Basel,True,True,12:00
5508185805eb1207518b48d3,F,19,6,731,31,True,True,True,False,False,False,Bourg-en-Bresse,True,False,2:00
550f07e5076ea1a89b8b4b24,F,22,9,3610,86,True,True,True,False,False,True,Rodgau,True,True,16:00
550b0995190ba0b5158b4922,M,19,11,1087,46,True,True,True,False,False,False,Bern,True,True,18:00
550849e20a6ea115878b4729,F,22,1,894,20,True,True,False,False,False,False,Bonn,True,False,20:00
5508538e170ba0057e8b50b2,F,24,5,2304,116,True,False,False,False,False,True,Neustadt an der Weinstraße,True,True,7:00
551e79960b6ea153418b4e3e,F,23,2,1423,38,True,True,False,False,False,False,Dreieich,False,True,7:00
55087a92c96da140118b48c0,F,22,1,975,47,False,True,False,False,False,False,Annecy,False,False,1:00
550881ac160ba0d51d8b4c99,F,23,5,1585,80,True,True,True,False,False,False,Montpellier,True,True,1:00
5521a494c56da124228b4bd3,M,24,2,698,28,True,True,True,False,False,False,Wiesbaden,True,False,7:00
550d48a6160ba001058b4805,M,22,4,634,25,False,True,True,False,False,False,Neu-Ulm,True,True,11:00
550892b20aeb12687a8b4735,F,24,11,2679,129,False,True,False,False,True,False,Nancy,True,True,0:00
55089556140ba0686e8b45c9,M,19,4,4819,135,False,True,False,False,False,True,Belp,False,False,19:00
5520b197e96da1fa118b473e,M,22,4,3642,173,True,False,False,False,False,False,Brüttisellen,False,True,17:00
5508ada29b4b704f798b4676,M,19,7,2661,140,True,True,False,False,False,True,Zürich,False,False,2:00
5508b2e21b0ba075468b46df,F,25,4,2304,41,True,True,True,False,False,False,Zúrich,False,False,19:00
551d1547150ba0f5118b4c7e,F,24,3,726,19,False,True,False,False,False,False,Basel,False,True,22:00
5508cb51c66da1c3688b45fb,F,24,3,1781,159,False,True,False,False,False,False,Genève,True,True,4:00
552b9de8c86da13f088b48ad,F,19,2,2317,103,True,False,False,False,False,False,Mâcon,True,False,0:00
550d6084c56da14a628b4f0d,M,22,3,398,38,True,True,True,False,False,False,Pully,False,False,17:00
5509b2380a6ea1ef7b8b49d5,F,25,2,937,46,True,True,True,False,False,False,Lausana,False,False,6:00
55095ef6c66da1e6178b479b,M,21,2,1099,80,True,True,True,False,False,True,Bussigny-près-Lausanne,True,False,2:00
55096178c86da1bf758b4804,M,26,5,1380,50,True,False,False,False,False,False,Darmstadt,True,True,18:00
,M,25,0,337,6,True,True,False,False,False,False,Koblenz,True,True,18:00
5509802f180ba0ad788b4f7d,M,19,7,505,16,False,False,True,False,False,True,Gersau,True,True,10:00
550982d7150ba0a40d8b4b2c,F,22,4,705,30,True,True,False,False,False,False,Annemasse,True,False,9:00
55203dd8190ba00f3d8b45f7,M,25,1,216,5,False,False,False,False,False,False,Freiburg im Breisgau,False,True,12:00
5509ba38ca6da10e168b4776,F,20,2,885,26,False,False,True,False,False,False,Bern,True,False,15:00
5509c14b160ba09f1d8b4e79,M,22,4,1064,2,False,False,True,False,False,True,Idstein,True,True,18:00
552a9875c86da12d108b4a6e,F,22,2,611,12,True,True,False,False,False,False,Köln,False,True,8:00
5509cf76e96da1d6818b46b4,F,19,6,1708,31,True,False,True,False,False,False,Freiburg im Breisgau,True,False,12:00
5532ce870a6ea1d02c8b4ee3,F,23,5,3273,189,True,False,False,False,False,False,Bern,True,False,21:00
5509d710e86da1b19f8b4f2d,F,21,8,1864,55,False,True,False,False,False,True,Wettingen,True,False,4:00
5509dd85c96da1b7748b46a9,F,25,4,1317,90,True,False,False,False,False,False,Saint-Hilaire-de-la-Côte,True,True,17:00
550a81ea190ba0b4148b4591,F,20,1,2195,129,False,False,True,False,False,False,Köniz,False,False,19:00
550a2f301a0ba0805c8b4a12,F,21,2,385,33,True,True,False,False,False,False,Moudon,False,False,18:00
550ff2cdc86da1321d8b47d2,M,23,4,1217,35,False,True,False,False,False,False,Köln,True,True,22:00
550a83b5e56da1fc818b4572,M,25,11,714,15,False,False,False,False,False,False,Karlsruhe,True,True,22:00
550abc52066ea1e46b8b459e,F,22,4,1109,40,False,True,False,False,False,False,,True,True,18:00
550abb1d0a6ea13c4b8b4853,M,19,2,1330,0,False,False,False,False,False,False,,True,False,10:00
550b00bc0a6ea10b658b4926,F,20,5,1926,69,True,True,True,False,False,True,Cham,True,False,16:00
550b09561c0ba04b688b47ee,F,21,1,1317,72,False,True,False,False,False,False,Bulle,True,True,22:00
552120ff170ba0fe7b8b488b,F,21,6,3912,374,True,True,False,False,False,False,Lyon,True,True,0:00
,M,24,0,25,0,True,True,True,False,False,False,,True,True,22:00
550b2c91150ba081348b4e91,F,24,1,550,20,True,True,False,False,False,False,Martigny,True,True,0:00
550b2f84c56da109638b4e59,F,24,3,726,39,False,False,True,False,False,False,,False,True,2:00
55242993150ba04f3f8b47c4,F,20,3,2549,84,True,True,False,False,False,True,Tassin-la-Demi-Lune,True,True,4:00
550b3d18140ba060388b46f0,M,26,3,1221,43,True,True,True,False,False,False,Wiesbaden,True,True,5:00
550b419d180ba0b4368b4699,M,24,3,1950,114,False,True,False,False,False,False,Milano,True,True,2:00
553ca735ed6da167798b49f9,M,19,3,2523,55,False,True,False,False,False,True,Fribourg,True,True,22:00
550b4aaf0b6ea14b7f8b459f,F,19,3,485,56,True,False,False,False,False,False,Pontarlier,True,False,9:00
551832b7e96da162298b460d,M,24,1,817,30,False,False,True,False,True,False,Köln,False,True,4:00
550b5d08c66da198698b467a,F,24,1,730,65,True,True,True,False,False,False,Belfort,False,True,21:00
,M,22,0,4605,463,True,False,False,False,False,False,Zurich,True,False,4:00
55298e63ca6da1048d8b45af,F,24,5,3129,90,False,True,False,False,False,False,Basel,False,True,18:00
551479820a6ea1c2138b468c,F,23,7,819,70,True,False,False,False,False,False,Bern,True,True,13:00
,F,24,0,10,0,True,True,False,False,False,False,Zürich,True,True,22:00
550c217fca6da178358b4ab9,F,19,6,1132,22,True,True,True,False,False,True,Waldegg,True,False,18:00
550c3325066ea1c25b8b4a6c,F,22,4,972,42,True,True,True,False,False,True,Lauchheim,True,True,8:00
5521791ccb6da1f3408b4d06,F,25,1,47,1,True,True,True,False,False,False,Heidelberg,False,True,22:00
550c40f40a6ea1bb438b4e0e,F,20,1,74,0,True,True,True,False,False,False,Chamesol,True,False,16:00
552211da1c0ba0203c8b4d6b,M,26,1,35,3,False,False,False,False,False,False,Wangen im Allgäu,True,False,8:00
5532831a0a6ea1f48d8b4974,F,23,2,3165,170,True,False,False,False,False,False,Bern,False,False,19:00
550c54afcb6da1143c8b45d3,M,22,5,1248,67,False,True,False,False,True,False,Fribourg,False,True,15:00
55202c6de86da115458b45ea,F,24,4,275,8,False,False,False,False,False,False,Wehr,True,False,15:00
550da834e96da158628b48cf,F,26,2,1960,185,False,False,True,False,False,True,Ranica,True,True,22:00
550c66a20a6ea141568b472e,F,25,3,581,37,True,True,True,False,False,False,Köln,True,True,14:00
55100167c66da14a4f8b4ebf,M,22,3,743,30,True,True,True,False,False,False,Rheinau,True,True,4:00
550c7271c46da11a628b4865,M,25,4,271,10,True,True,True,False,False,False,Orbey,True,False,2:00
550c75e3180ba0972a8b47e4,F,24,2,999,40,False,True,False,False,False,False,Thun,True,True,1:00
550c7385086ea1a8788b49be,F,24,1,922,58,False,False,False,False,False,False,Montreux,False,False,17:00
550c7646ea6da1c7138b496e,F,23,3,918,66,False,True,False,False,False,False,Bern,False,False,14:00
550c7baf150ba0d73c8b4878,M,26,1,260,5,True,True,True,False,False,False,Laufenburg (Baden),True,True,4:00
55208ba6cb6da12b708b45dd,F,23,3,484,10,False,False,True,False,False,False,Eschborn,True,True,18:00
550ca0d6cc6da1e28e8b457c,F,25,1,1896,41,True,True,False,False,False,False,Basel,False,True,16:00
550ca3ccc86da1458b8b4bd5,M,26,2,1755,124,True,True,False,False,False,False,Frankfurt am Main,True,True,19:00
550ea39bc96da19e8b8b48d8,F,22,3,2324,223,True,True,True,False,False,False,Lausanne,True,True,10:00
550ed5b8e86da1407e8b4e01,F,23,1,273,11,False,True,True,False,False,False,Luxembourg,True,True,12:00
551f18820a6ea1bb368b4d07,F,22,6,1552,63,False,True,True,False,False,False,Grötzingen,False,True,9:00
550cb45b1a0ba0142e8b461e,M,22,4,1481,96,False,True,False,False,True,False,Niederzier,False,True,0:00
552ffbe5ca6da186598b4ab1,F,20,4,2071,121,True,False,False,False,False,False,Annecy,True,False,22:00
55226ab0086ea1822a8b492f,F,23,4,1198,46,True,True,True,False,False,False,Lugano,False,True,2:00
550d33180a6ea19f9e8b497a,F,23,6,704,32,False,True,False,False,False,False,Bulle,True,False,21:00
5515a310e86da1d8798b4717,F,23,3,956,21,True,True,True,False,False,False,Tübingen,True,True,8:00
550d43411a0ba0b05b8b4a20,M,25,3,702,56,False,True,True,False,False,True,Renens (VD),True,False,15:00
550d5d48140ba0ff068b4704,F,24,1,744,49,False,False,True,False,False,False,,False,True,23:00
550d6055190ba036018b4d23,M,21,1,273,19,True,True,False,False,False,False,Douvaine,True,True,10:00
553bb4eae96da10a128b4f61,F,21,2,944,22,True,True,True,False,False,False,Confignon,True,False,5:00
55206811c56da142428b4ae6,F,22,5,1130,28,False,True,False,False,False,False,Landau in der Pfalz,True,True,11:00
550d8317e86da1d0488b46d9,M,25,3,360,13,True,True,False,False,False,False,Romans-sur-Isère,True,False,18:00
550d86cf160ba0c61d8b4bfb,F,25,5,930,53,True,False,False,False,False,False,Münchenstein,True,True,16:00
552267e0c46da158798b459f,M,20,3,282,9,True,False,False,False,False,False,Lausanne,True,False,22:00
550dabcdc56da1ab518b4df5,F,24,5,1115,21,True,True,True,False,False,True,Luzern,True,False,13:00
550dafa9096ea173898b4590,F,25,2,308,49,False,False,False,False,False,False,Zermatt,False,True,9:00
550db446160ba0d92d8b4c88,F,25,1,458,26,True,True,False,False,False,False,Trévillers,True,True,14:00
552cef3c170ba0ab738b4d75,M,21,6,2385,109,True,True,False,False,False,False,Genève,True,True,6:00
550db6770b6ea129288b4711,M,24,9,931,22,True,False,False,False,False,True,Bern,False,True,20:00
550dbf4ac96da1f35e8b45fa,M,26,1,536,51,True,True,True,False,False,False,Marseille,False,True,3:00
55227b23160ba0b4538b4c69,F,24,2,985,24,True,True,True,False,False,False,Frankfurt am Main,True,True,17:00
551c97c4076ea1d7088b494c,F,26,7,1437,66,True,True,True,False,False,False,Düsseldorf,True,True,1:00
550dfa98c56da1e45d8b4acc,M,25,5,509,15,True,True,False,False,False,False,Saint-Dié-des-Vosges,True,True,11:00
551fa486c66da13b088b4c1a,F,22,4,1059,63,True,False,False,False,False,False,Nauort,True,True,4:00
550de52eea6da1866f8b4a05,F,23,1,723,17,False,False,True,False,False,False,Fribourg,False,False,10:00
550df0251b0ba0df7f8b4a23,F,21,5,1819,51,True,True,True,False,False,True,Zürich,True,True,20:00
5510947cc96da156528b4db2,M,20,3,844,11,True,True,True,False,False,True,Biel,True,False,23:00
550e18531a0ba067328b4d91,M,23,7,1459,133,True,False,False,False,False,False,Bern,True,True,19:00
550e21fbc86da10c7f8b4a71,F,22,2,501,39,False,True,False,False,False,False,Reims,True,True,20:00
551ff0dc150ba09b3a8b474e,M,23,5,2488,50,True,True,True,False,False,False,Frankfurt am Main,False,True,15:00
550e7e5a086ea174018b4d08,M,22,10,1638,130,True,True,True,False,False,True,Mies,True,False,16:00
553d197bc46da180478b471e,F,22,15,2199,59,False,True,False,False,False,False,Kaiserslautern,True,True,2:00
550e9033c86da1d20c8b47ae,F,22,1,1205,20,True,True,True,False,False,False,Liestal,True,False,20:00
5517fe1bc76da1f3468b45a5,M,19,9,1741,109,False,True,False,False,False,True,Lyon,False,False,7:00
550ea8871b0ba00a2f8b45a0,F,25,9,1808,76,False,True,False,False,False,False,Parabiago,True,True,18:00
550eb909e96da1b3368b48df,M,22,2,1897,34,False,True,True,False,False,False,Schwenningen,False,True,16:00
550eb8dae96da1fb348b4bbd,F,26,2,2188,106,False,True,False,False,False,False,Innsbruck,False,True,10:00
550ec172c56da13a138b4e00,F,22,4,1750,148,True,True,False,False,False,False,Freiburg im Breisgau,True,False,17:00
55182d65cb6da15a608b45af,F,19,1,1303,70,True,False,False,False,False,False,Bern,True,True,4:00
550ec5e9c76da15e298b4b09,M,23,4,2454,88,False,True,False,False,False,True,Volketswil,True,False,6:00
550ed309e96da1d9668b45b4,M,25,1,1167,35,True,True,True,False,False,True,Darmstadt,True,False,14:00
550ede73180ba02d218b468e,M,22,4,388,10,True,True,True,False,False,False,Köln,True,False,17:00
550eeab4cc6da199618b4570,F,23,3,897,37,False,False,False,False,False,False,Pforzheim,True,True,9:00
550ef306076ea120938b49ab,F,20,1,314,16,True,True,True,False,False,False,Pontarlier,True,False,9:00
550ef3f7c96da114878b4a90,M,23,5,1338,121,True,True,False,False,False,False,Genève,True,False,8:00
550efc2c180ba08b308b4c57,M,23,4,1057,125,True,True,False,False,False,False,Bregenz,False,True,16:00
550efc7aca6da1cc7b8b4c1e,F,21,1,442,20,True,True,True,False,False,True,Lausanne,True,False,8:00
551336fe1a0ba02d248b4d1e,F,19,7,576,61,False,True,False,False,False,False,Cernier,True,False,2:00
5526b6630b6ea1c5278b500f,F,19,3,2262,126,True,True,True,False,False,True,,True,False,18:00
550f0c9b1c0ba00e328b45a0,F,25,3,877,19,True,False,True,False,False,True,Mainz,True,True,17:00
550f1207140ba039678b45ee,M,20,6,823,26,True,False,False,False,False,False,,True,False,9:00
550f14ffe56da1506d8b456e,F,22,2,15,0,False,False,False,False,False,False,Frankfurt am Main,False,True,18:00
